CIC_OEM_VERS 	= 2.0
CREATION_DATE  	= 2023-06-06T17:32:35Z
ORIGINATOR     	= e.NOVA

META_START

OBJECT_NAME 	= ['THOR', 'AGENA', 'D', 'RB']
OBJECT_ID 	= ['THOR', 'AGENA', 'D', 'RB']

CENTER_NAME 	= EARTH
REF_FRAME   	= EME2000
TIME_SYSTEM 	= UTC

META_STOP

59945 38090.0	-3233.015404526728 5928.214264261128 -2444.4702105785855 2.278363392978261 -1.5891325998075856 -6.901463940048668
59945 38100.0	-3209.9648244484742 5911.921882032015 -2513.6666518488987 2.3131969871131774 -1.6531345311754602 -6.874660612291752
59945 38110.0	-3186.56478969743 5894.986959747617 -2582.592289216688 2.347779054507888 -1.7169557443084376 -6.8471110503622175
59945 38120.0	-3162.8178372410075 5877.41131831542 -2651.239580194924 2.382105849177264 -1.7805893284963492 -6.818818237844956
59945 38130.0	-3138.726542526939 5859.19684941024 -2719.601012241602 2.4161736527439572 -1.8440283933480548 -6.789785238825667
59945 38140.0	-3114.2935191958927 5840.345515270872 -2787.669103625649 2.4499787748503628 -1.9072660695544221 -6.76001519755205
59945 38150.0	-3089.5214187891643 5820.8593484874855 -2855.4364042890275 2.4835175535671334 -1.970295509648593 -6.729511338085221
59945 38160.0	-3064.4129304732905 5800.740451797687 -2922.895496646188 2.516786355769221 -2.0331098887088217 -6.6982769639689055
59945 38170.0	-3038.970780727941 5779.99099784902 -2990.0389964690357 2.5497815775529125 -2.09570240514158 -6.6663154578503345
59945 38180.0	-3013.1977330642394 5758.613228981041 -3056.8595536737025 2.582499644602947 -2.1580662813740927 -6.633630281135753
59945 38190.0	-2987.096587703347 5736.609456970589 -3123.3498531977752 2.6149370126028 -2.2201947646319944 -6.600224973593203
59945 38200.0	-2960.6701812864803 5713.982062798432 -3189.50261578003 2.6470901675957483 -2.2820811276269115 -6.5661031529920235
59945 38210.0	-2933.921386544328 5690.733496377446 -3255.3105988295188 2.6789556263882153 -2.34371866932835 -6.531268514687689
59945 38220.0	-2906.85311199895 5666.866276303891 -3320.7665971978677 2.7105299369046447 -2.405100715645995 -6.495724831245464
59945 38230.0	-2879.468301624195 5642.382989568587 -3385.86344403977 2.741809678583751 -2.466220620195495 -6.459475952007472
59945 38240.0	-2851.7699345395513 5617.286291293012 -3450.594011577435 2.7727914627269894 -2.5270717649751875 -6.422525802700686
59945 38250.0	-2823.761024661736 5591.578904423561 -3514.951211952051 2.8034719328875575 -2.587647561125447 -6.384878384986404
59945 38260.0	-2795.444620390682 5565.2636194525385 -3578.927997980049 2.8338477652123544 -2.647941449599567 -6.346537776052723
59945 38270.0	-2766.823804252472 5538.343294095666 -3642.517363995058 2.863915668823531 -2.707946901916291 -6.307508128146656
59945 38280.0	-2737.901692577557 5510.820852998129 -3705.71234659556 2.8936723861537623 -2.7676574208245732 -6.267793668151265
59945 38290.0	-2708.6814351351886 5482.699287395441 -3768.506025477026 2.923114693320233 -2.827066541049047 -6.227398697100577
59945 38300.0	-2679.166214804098 5453.98165480462 -3830.8915241705245 2.952239400453086 -2.886167829948299 -6.186327589741566
59945 38310.0	-2649.3592471985626 5424.671078668656 -3892.8620108645655 2.981043352061614 -2.9449548882529357 -6.144584794032126
59945 38320.0	-2619.263780331703 5394.770748032954 -3954.4106991343065 3.0095234273557727 -3.003421350717101 -6.102174830688098
59945 38330.0	-2588.8830942333507 5364.2839171734895 -4015.5308487527345 3.0376765406044566 -3.0615608868488726 -6.0591022926644476
59945 38340.0	-2558.220500600717 5333.213905253232 -4076.215766420688 3.0654996414547333 -3.119367201564815 -6.015371844679839
59945 38350.0	-2527.279342432522 5301.564095958804 -4136.458806519254 3.0929897152602495 -3.1768340358669196 -5.970988222715921
59945 38360.0	-2496.0629936321952 5269.337937101404 -4196.253371909051 3.1201437834295573 -3.2339551675655187 -5.9259562334695906
59945 38370.0	-2464.5748586613354 5236.538940265364 -4255.592914618537 3.146958903722325 -3.2907244118976964 -5.880280753874954
59945 38380.0	-2432.81837213541 5203.17068039364 -4314.470936631848 3.1734321705895723 -3.34713562224192 -5.8339667305399
59945 38390.0	-2400.796998462349 5169.236795414027 -4372.880990582369 3.1995607154697647 -3.403182690743892 -5.787019179242295
59945 38400.0	-2368.514231433414 5134.740985811688 -4430.816680523115 3.2253417071181447 -3.4588595490172835 -5.739443184354417
59945 38410.0	-2335.973593855121 5099.687014241392 -4488.271662609279 3.2507723518952587 -3.5141601687616295 -5.69124389832512
59945 38420.0	-2303.1786371328008 5064.078705084618 -4545.239645856128 3.2758498940876852 -3.5690785624539436 -5.642426541088588
59945 38430.0	-2270.132940896103 5027.919944047993 -4601.714392810143 3.3005716161888867 -3.6236087839583186 -5.592996399532707
59945 38440.0	-2236.8401125754203 4991.214677705152 -4657.689720294044 3.3249348392112132 -3.6777449292081528 -5.542958826892371
59945 38450.0	-2203.303787021113 4953.966913081581 -4713.159500066223 3.3489369229589423 -3.731481136807249 -5.492319242204286
59945 38460.0	-2169.5276260730398 4916.1807171814735 -4768.117659552486 3.3725752663314017 -3.7848115887022993 -5.441083129685112
59945 38470.0	-2135.5153181736728 4877.860216559187 -4822.5581824934625 3.3958473075880935 -3.8377305107752444 -5.389256038172917
59945 38480.0	-2101.2705779309777 4839.009596831286 -4876.4751096626915 3.418750524642823 -3.8902321735057157 -5.336843580490435
59945 38490.0	-2066.7971457256035 4799.633102234842 -4929.862539501654 3.441282435320778 -3.942310892554386 -5.2838514328734245
59945 38500.0	-2032.0987872673134 4759.735035124927 -4982.714628823847 3.4634405976435225 -3.9939610294150887 -5.230285334319311
59945 38510.0	-1997.1792931964467 4719.319755519943 -5035.02559343713 3.485222610077928 -4.045176991988922 -5.176151086002688
59945 38520.0	-1962.0424786340918 4678.391680584789 -5086.789708833474 3.506626111811932 -4.095953235225798 -5.121454550609594
59945 38530.0	-1926.6921827749738 4636.95528415984 -5138.001310802707 3.527648782997024 -4.146284261693356 -5.0662016517356
59945 38540.0	-1891.1322684470779 4595.0150962482785 -5188.654796085289 3.548288345005509 -4.196164622185774 -5.010398373230311
59945 38550.0	-1855.366621668197 4552.575702496046 -5238.7446230171745 3.5685425606827823 -4.245588916326628 -4.954050758534471
59945 38560.0	-1819.3991512309183 4509.6417437022255 -5288.265312123558 3.5884092345772562 -4.294551793123202 -4.897164910059694
59945 38570.0	-1783.233788238195 4466.217915267589 -5337.21144677122 3.6078862131925 -4.343047951580317 -4.839746988488222
59945 38580.0	-1746.8744856864168 4422.308966696387 -5385.577673743956 3.626971385206797 -4.391072141240041 -4.781803212145469
59945 38590.0	-1710.325217995463 4377.919701031495 -5433.358703879448 3.6456626817156086 -4.438619162784066 -4.723339856286442
59945 38600.0	-1673.589980583787 4333.054974340396 -5480.549312634677 3.6639580764441027 -4.485683868567094 -4.664363252451472
59945 38610.0	-1636.6727894061537 4287.719695152926 -5527.1443406904955 3.6818555859735307 -4.532261163190973 -4.604879787760305
59945 38620.0	-1599.577680508051 4241.918823916057 -5573.138694523369 3.699353269953037 -4.578346004048142 -4.544895904230683
59945 38630.0	-1562.3087095583935 4195.6573724187365 -5618.5273469936865 3.716449231316101 -4.623933401883628 -4.484418098059664
59945 38640.0	-1524.8699514156747 4148.940403254899 -5663.305337882277 3.733141616475622 -4.66901842130709 -4.423452918956881
59945 38650.0	-1487.2654996430765 4101.773029220167 -5707.467774478824 3.7494286155368184 -4.713596181359041 -4.362006969392943
59945 38660.0	-1449.4994660736934 4054.1604127676783 -5751.009832099325 3.765308462481817 -4.757661856007698 -4.300086903927015
59945 38670.0	-1411.5759803211154 4006.107765392538 -5793.92675465778 3.780779435372505 -4.801210674702674 -4.237699428443175
59945 38680.0	-1373.4991893407177 3957.620347076829 -5836.213855168516 3.7958398565261726 -4.8442379228606 -4.174851299467448
59945 38690.0	-1335.2732569360123 3908.7034656621495 -5877.86651630083 3.810488092708238 -4.886738942405972 -4.111549323392478
59945 38700.0	-1296.9023633128468 3859.3624762797554 -5918.880190869491 3.8247225553000765 -4.928709132249017 -4.047800355778732
59945 38710.0	-1258.390704598552 3809.6027807331457 -5959.250402354319 3.838541700475414 -4.9701439487952594 -3.983611300595754
59945 38720.0	-1219.7424923590277 3759.4298268745824 -5998.97274541048 3.8519440293712193 -5.0110389064480865 -3.9189891094574483
59945 38730.0	-1180.9619531478565 3708.8491080200793 -6038.042886335512 3.8649280882419146 -5.051389578069085 -3.853940780908636
59945 38740.0	-1142.0533280030713 3657.8661622934906 -6076.456563580311 3.877492468626445 -5.091191595485908 -3.7884733596218823
59945 38750.0	-1103.020871996426 3606.4865720359426 -6114.2095881965215 3.8896358074919686 -5.130440649936968 -3.722593935680053
59945 38760.0	-1063.8688537268013 3554.7159631391646 -6151.297844329563 3.901356787390515 -5.169132492565682 -3.656309643762704
59945 38770.0	-1024.6015548665714 3502.5600044454186 -6187.717289649828 3.912654136593417 -5.207262934852992 -3.589627662419466
59945 38780.0	-985.2232696518449 3450.0244070703457 -6223.463955827581 3.9235266292375024 -5.244827849097858 -3.5225552132462394
59945 38790.0	-945.7383044261678 3397.1149237937047 -6258.533948947735 3.933973085450217 -5.281823168837392 -3.4550995601497467
59945 38800.0	-906.1509771278735 3343.8373483721552 -6292.923449966346 3.9439923714852356 -5.318244889313357 -3.3872680085139737
59945 38810.0	-866.4656168313038 3290.1975149210366 -6326.628715108836 3.95358339983823 -5.354089067879823 -3.3190679044561113
59945 38820.0	-826.6865632315553 3236.201297217419 -6359.646076307869 3.9627451293718945 -5.389351824455407 -3.250506633983597
59945 38830.0	-786.8181661834908 3181.854608073324 -6391.971941584758 3.9714765654222877 -5.424029341918224 -3.181591622241865
59945 38840.0	-746.8647851840944 3127.163398629368 -6423.602795468554 3.979776759913171 -5.458117866543752 -3.1123303326623306
59945 38850.0	-706.8307889094816 3072.1336577197053 -6454.535199360515 3.987644811452907 -5.4916137083869145 -3.0427302662022013
59945 38860.0	-666.7205546951584 3016.771411156614 -6484.765791934175 3.9950798654381092 -5.524513241705327 -2.9727989604837814
59945 38870.0	-626.5384680642474 2961.082721077782 -6514.29128948776 4.002081114142186 -5.5568129053339455 -2.902543989014443
59945 38880.0	-586.2889222375074 2905.0736852660793 -6543.108486302098 4.00864779680288 -5.588509203068318 -2.8319729603729416
59945 38890.0	-545.9763176073122 2848.750436416062 -6571.214255014026 4.014779199710172 -5.619598704068053 -2.7610935173298876
59945 38900.0	-505.60506128128577 2792.1191414944446 -6598.605546929957 4.020474656277434 -5.650078043197542 -2.689913336087864
59945 38910.0	-465.1795665548582 2735.1860009986804 -6625.279392380364 4.025733547118845 -5.679943921414826 -2.618440125394365
59945 38920.0	-424.7042524431847 2677.957248295749 -6651.232901023516 4.030555300112711 -5.709193106107341 -2.546681625756773
59945 38930.0	-384.1835431560012 2620.43914887778 -6676.463262177768 4.034939390467432 -5.737822431462713 -2.474645608554023
59945 38940.0	-343.6218676286055 2562.6379996940714 -6700.9677451076805 4.038885340775224 -5.7658287987909524 -2.402339875245185
59945 38950.0	-303.0236589957849 2504.560128399362 -6724.743699336539 4.042392721067185 -5.793209176879861 -2.3297722564741825
59945 38960.0	-262.393354122092 2446.2118926794183 -6747.788554914702 4.045461148857365 -5.8199606023035155 -2.2569506112723325
59945 38970.0	-221.73539307506962 2387.5996794922708 -6770.099822712277 4.048090289186944 -5.846080179762177 -2.1838828261564305
59945 38980.0	-181.05421865505286 2328.7299043876965 -6791.6750946695865 4.050279854658638 -5.871565082376934 -2.110576814325571
59945 38990.0	-140.35427586800893 2269.6090107418822 -6812.512044069826 4.052029605469976 -5.896412552013889 -2.0370405147530954
59945 39000.0	-99.640011455077 2210.243469071146 -6832.6084257715565 4.053339349437979 -5.920619899564889 -1.9632818913780246
59945 39010.0	-58.915873365229345 2150.639776260319 -6851.962076461285 4.054208942021541 -5.944184505255898 -1.8893089321911662
59945 39020.0	-18.186310284857655 2090.804454871141 -6870.5709148678325 4.0546382863364325 -5.967103818913593 -1.8151296484215984
59945 39030.0	22.544228889495344 2030.744052364756 -6888.432941994746 4.054627333166687 -5.9893753602578235 -1.7407520736173532
59945 39040.0	63.27129552132874 1970.465140405044 -6905.546241316508 4.054176080969961 -6.010996719154001 -1.6661842628272021
59945 39050.0	103.99044176109578 1909.9743140756573 -6921.908978990641 4.053284575877942 -6.031965555889496 -1.5914342916763329
59945 39060.0	144.69722101590582 1849.2781911787004 -6937.5194040357 4.051952911692004 -6.052279601411693 -1.516510255543885
59945 39070.0	185.3871884758271 1788.3834114466754 -6952.375848522984 4.050181229872678 -6.071936657588205 -1.441420268634007
59945 39080.0	226.05590158291034 1727.296635836809 -6966.476727736263 4.047969719525627 -6.090934597430501 -1.3661724631493932
59945 39090.0	266.69892055661535 1666.024545738314 -6979.820540343055 4.045318617380169 -6.109271365337831 -1.2907749883581543
59945 39100.0	307.3118088654428 1604.5738422573932 -6992.405868537049 4.0422282077652225 -6.1269449773078595 -1.2152360097571941
59945 39110.0	347.8901337335035 1542.9512454470755 -7004.231378183589 4.038698822578402 -6.143953521156587 -1.1395637081682661
59945 39120.0	388.4294666464557 1481.163493534808 -7015.295818954232 4.034730841249288 -6.160295156729415 -1.063766278832059
59945 39130.0	428.9253838212569 1419.2173422023047 -7025.598024441689 4.030324690700882 -6.175968116089991 -0.9878519305670195
59945 39140.0	469.37346673190996 1357.1195637772598 -7035.136912280657 4.0254808453004465 -6.1909707037242026 -0.9118288848206486
59945 39150.0	509.76930255999355 1294.8769465372134 -7043.911484239852 4.020199826813286 -6.205301296707406 -0.8357053748588563
59945 39160.0	550.1084847363486 1232.4962938708013 -7051.9208263264645 4.014482204340579 -6.218958344898394 -0.7594896447812101
59945 39170.0	590.386613389883 1169.98442357888 -7059.164108859622 4.008328594263437 -6.231940371091715 -0.6831899487079354
59945 39180.0	630.5992958695376 1107.34816706005 -7065.640586550109 4.001739660172016 -6.244245971188376 -0.6068145498260753
59945 39190.0	670.7421472053009 1044.5943685877096 -7071.349598558805 3.994716112798291 -6.255873814338614 -0.5303717195479365
59945 39200.0	710.8107906244011 981.729884498458 -7076.290568554923 3.987258709934765 -6.2668226430944305 -0.453869736561868
59945 39210.0	750.8008580101093 918.7615824671998 -7080.463004756002 3.979368256357639 -6.277091273537452 -0.37731688598917845
59945 39220.0	790.7079904154334 855.6963406934387 -7083.866499965576 3.9710456037347353 -6.286678595414601 -0.3007214584333533
59945 39230.0	830.5278385195443 792.5410471747014 -7086.500731594721 3.9622916505390986 -6.295583572250962 -0.22409174913569352
59945 39240.0	870.2560631387089 729.302598891145 -7088.365461679174 3.9531073419461706 -6.30380524146854 -0.14743605702341434
59945 39250.0	909.8883356800807 665.9879010777345 -7089.460536882461 3.9434936697378893 -6.311342714484066 -0.07076268386444928
59945 39260.0	949.4203386496524 602.6038664075108 -7089.785888492481 3.9334516721891317 -6.318195176810812 0.005920066685197067
59945 39270.0	988.8477661066718 539.1574142572827 -7089.341532406192 3.9229824339613972 -6.324361888141821 0.08260388993388945
59945 39280.0	1028.1663241511487 475.6554699177236 -7088.127569106066 3.912087085983265 -6.329842182432152 0.1592804810738011
59945 39290.0	1067.3717314095932 412.10496380305585 -7086.144183625593 3.9007668053252598 -6.33463546797196 0.2359415361004511
59945 39300.0	1106.459719484755 348.5128307161199 -7083.391645506667 3.889022815079393 -6.338741227447201 0.3125787526650967
59945 39310.0	1145.4260334550859 284.88600903003544 -7079.870308745001 3.8768563842191233 -6.34215901799881 0.3891838310274869
59945 39320.0	1184.266432317649 221.2314399587808 -7075.5806117292095 3.8642688274704478 -6.344888471267602 0.4657484749011327
59945 39330.0	1222.9766894837567 157.55606673894226 -7070.523077165861 3.8512615051613412 -6.346929293436344 0.5422643924053423
59945 39340.0	1261.5525932183155 93.86683390061398 -7064.698312000404 3.837835823083524 -6.348281265259503 0.6187232969097187
59945 39350.0	1299.98994713141 30.170686449596815 -7058.107007321947 3.823993232331427 -6.348944242088216 0.695116907985077
59945 39360.0	1338.2845706138503 -33.52543086097057 -7050.749938266091 3.809735229154783 -6.348918153884808 0.7714369522467397
59945 39370.0	1376.4322993245012 -97.21457434759213 -7042.627963899514 3.795063354787175 -6.348203005230668 0.8476751643039719
59945 39380.0	1414.42898562184 -160.88980212374645 -7033.742027104821 3.7799791952894433 -6.346798875325565 0.9238232876017496
59945 39390.0	1452.2704990467907 -224.5441749156298 -7024.093154445032 3.7644843813679305 -6.3447059179783984 0.999873075368249
59945 39400.0	1489.952726753378 -288.1707567936478 -7013.682456029575 3.7485805882073544 -6.341924361591056 1.0758162914613618
59945 39410.0	1527.471573973675 -351.76261596427594 -7002.511125362524 3.732269535284458 -6.33845450913306 1.151644711287274
59945 39420.0	1564.8229644605553 -415.3128255276265 -6990.58043918626 3.7155529861848913 -6.334296738109052 1.22735012267793
59945 39430.0	1602.0028409476997 -478.814464267336 -6977.891757309716 3.698432748406624 -6.329451500516221 1.302924326806877
59945 39440.0	1639.0071655744969 -542.2606173837185 -6964.446522437758 3.6809106731733108 -6.323919322797335 1.3783591390374412
59945 39450.0	1675.831920337985 -605.6443772758375 -6950.24625998213 3.662988655229859 -6.317700805782743 1.4536463898290912
59945 39460.0	1712.473107541923 -668.9588443220987 -6935.292577861947 3.6446686326327136 -6.310796624623195 1.5287779256418292
59945 39470.0	1748.92675021125 -732.1971276041459 -6919.587166307814 3.625952586551301 -6.303207528720519 1.603745609773224
59945 39480.0	1785.1888925519802 -795.3523457122647 -6903.131797637388 3.606842541041004 -6.294934341641445 1.678541323292087
59945 39490.0	1821.2556003573645 -858.4176274608108 -6885.928326043229 3.5873405628373236 -6.285977961033552 1.753156965865383
59945 39500.0	1857.1229614621402 -921.3861126903071 -6867.978687348984 3.5674487611190218 -6.276339358522062 1.8275844566877804
59945 39510.0	1892.787086143448 -984.2509529795516 -6849.284898780041 3.5471692872936607 -6.2660195796107185 1.9018157353046194
59945 39520.0	1928.2441075691904 -1047.0053124440115 -6829.849058700511 3.5265043347509706 -6.255019743561638 1.9758427625368644
59945 39530.0	1963.4901821935796 -1109.6423684443712 -6809.673346366813 3.505456138639821 -6.243341043281136 2.0496575212999057
59945 39540.0	1998.5214901994195 -1172.1553123808353 -6788.760021645632 3.484026975612007 -6.230984745182673 2.123252017523495
59945 39550.0	2033.3342358880668 -1234.5373503977244 -6767.11142475062 3.4622191635907393 -6.217952189057671 2.1966182809659327
59945 39560.0	2067.924648115464 -1296.7817041733824 -6744.729975941485 3.440035061504889 -6.204244787921649 2.2697483661286735
59945 39570.0	2102.288980676348 -1358.8816116205107 -6721.618175243975 3.4174770690491236 -6.189864027870083 2.3426343530655496
59945 39580.0	2136.4235127338443 -1420.8303276712663 -6697.778602130302 3.39454762640878 -6.174811467907743 2.415268348291593
59945 39590.0	2170.324549197752 -1482.6211249730281 -6673.21391522259 3.3712492140117094 -6.1590887397897145 2.487642485586979
